DOG_ID,mAP,Total_Vids,Query_Vids,Gallery_Vids,Avg_Resolution,Avg_Width,Avg_Height,Avg_Duration_Sec
d8b420d3-fa1a-4513-8ed6-7a2241fbec8f,0.21315513399098795,5,3,2,1080x1920,1080.0,1920.0,15.42
145759aa-5b75-4058-a8bd-0e1bbdde08ab,0.2127010795408204,5,2,3,888x1536,888.0,1536.0,8.95
78ec5c1e-7d75-449b-a355-3fb693229de1,0.21260577323267885,5,2,3,1248x1752,1248.0,1752.0,7.69
c963db6a-d584-4e7d-a91e-79493becbafe,0.21202322505263352,5,3,2,1152x1920,1152.0,1920.0,6.33
7028a90a-ba0e-4db2-8230-51ad1bf46021,0.21133099682526446,5,3,2,1080x1920,1080.0,1920.0,16.02
8a979f47-bde3-4743-8d4a-a662ffa920e2,0.21103312709187017,6,4,2,630x1120,630.0,1120.0,19.28
23e591c3-7535-4172-907b-a2790c6166b2,0.20984981207437983,5,2,3,1152x1664,1152.0,1664.0,6.32
73e7ccfd-ddc7-4475-b929-5d9e0f5f1e23,0.20940294779816906,5,1,4,1440x2560,1440.0,2560.0,9.21
7a895d42-2617-48a2-9f3e-8f776cb7a251,0.2091591271345043,5,3,2,1056x941,1056.0,941.0,11.29
40989388-f0d0-4d76-aebb-bd959fd37a29,0.20887191500370553,4,2,2,1350x2400,1350.0,2400.0,11.91
58f5dee2-babc-42bf-8ca6-b5533eaa3dd3,0.20831139957850275,5,3,2,870x1536,870.0,1536.0,10.03
014f85a1-1c80-49aa-956e-7b92eacafd05,0.2077778845140664,4,2,2,1180x1320,1180.0,1320.0,6.75
4cb67045-e14e-4320-b0f4-eb9e23069f6e,0.20721115712677018,5,3,2,936x1664,936.0,1664.0,10.26
4553c5d3-b5a0-49b3-8af7-e8e1de5b1ff9,0.2067038809432764,3,2,1,880x1563,880.0,1563.0,10.4
6a16c3bc-6081-48cf-a503-52c0a3cf70d4,0.20652773165403504,4,2,2,1310x1164,1310.0,1164.0,12.51
e812f858-10e5-4f6e-89be-5db4811d07c0,0.2062703712587813,4,2,2,1290x1710,1290.0,1710.0,18.65
c9dc8631-a218-4a7f-8658-7048672020ed,0.20314352679693629,4,2,2,516x850,516.0,850.0,43.4
03e2f691-7b5a-4923-bf5e-6b09d3f0e2e2,0.20056421577879727,7,3,4,1440x1560,1440.0,1560.0,14.57
7ef2669e-9e83-4f40-8bd4-47a4334462f3,0.20018212533869262,6,3,3,1360x1640,1360.0,1640.0,8.95
5c401c14-0fcd-4879-9641-ee9167d1d05a,0.20000806427662088,5,1,4,600x1069,600.0,1069.0,13.24
64681f50-ba22-4a72-9f86-d6b57c8c02ec,0.2000020626640139,5,2,3,1008x1792,1008.0,1792.0,13.68
ebd93827-37c1-4753-a1f7-bd5a7e7314a7,0.19950494231038837,9,4,5,999x1279,999.0,1279.0,17.55
50f7b690-1089-4aa4-aedd-0ddd2e05e207,0.19863949222676322,2,1,1,900x1600,900.0,1600.0,25.61
4fbbf518-6317-4178-886d-1176026894fe,0.19863244220691423,7,5,2,823x1463,823.0,1463.0,22.95
4eb018e6-37fc-4287-93e1-519d105950a7,0.19839938906610147,4,1,3,900x1600,900.0,1600.0,17.57
83e1e62f-fc8a-4318-9460-c680ed513d1d,0.1975797112432324,5,3,2,595x1056,595.0,1056.0,14.1
ff701a00-bb5b-414b-b2bc-7bb625257435,0.19756496927161316,4,2,2,1500x1500,1500.0,1500.0,12.38
356a3a5e-3d6e-4caa-b44d-eb70c02805c0,0.196276550657761,7,3,4,1389x1469,1389.0,1469.0,7.97
0b940a03-a694-477e-ab81-d56fc14f9c82,0.19524610495358577,5,4,1,1624x1176,1624.0,1176.0,8.69
6edec60a-fabd-43d8-9583-f3c95928f15d,0.19437810889134002,4,2,2,1290x1710,1290.0,1710.0,10.83
cf5d9783-7dac-4aac-ab37-a7dfca7e499d,0.19381522816158894,4,2,2,780x1280,780.0,1280.0,10.42
a5585f8b-ff20-4204-a4c0-380f2aa9006b,0.19380338605845424,5,2,3,934x1347,934.0,1347.0,13.73
5e4b57c6-21ad-425c-8b18-6ceb2f6e3d98,0.19379622399970944,3,1,2,720x1280,720.0,1280.0,2.68
25df5dca-7e8f-472f-a7b4-e925162356cd,0.1904814815753586,7,2,5,720x1280,720.0,1280.0,4.39
2a5176f2-8d04-4312-9f8b-9188844abb39,0.18994675898046462,6,3,3,1080x1920,1080.0,1920.0,14.31
35872aab-dc47-4b08-8525-a400ebc6a473,0.18862429671677755,5,3,2,576x1021,576.0,1021.0,15.77
50709c98-1a45-4331-87a2-e08bfce3b0fe,0.18850083165781517,6,4,2,721x1280,721.0,1280.0,17.19
bf58b836-e3e7-4ba6-bbf7-53e6842b0d02,0.18788511739913208,5,3,2,1080x1920,1080.0,1920.0,15.35
bb035d5a-6293-49f7-a915-5b30cdfc1ee6,0.18783067924129557,5,3,2,1080x1920,1080.0,1920.0,10.86
f6e5a61d-c5a2-49ef-97b3-5bf79459b560,0.1873199453896015,5,2,3,1080x1920,1080.0,1920.0,7.53
1fa224c1-2fd6-47ae-a3d9-fca29d0bdbde,0.18676460964434838,6,3,3,1027x1613,1027.0,1613.0,8.96
5388a6cd-28e9-4acb-921c-cf82c5149dec,0.18652994799041556,5,4,1,1054x945,1054.0,945.0,24.47
6c29c5c4-bf7b-4201-ba6a-130e656c003e,0.184627272204363,5,4,1,1080x1920,1080.0,1920.0,15.55
710030a3-64dd-4dd8-80ae-39354c048b98,0.18434261921954218,6,4,2,1360x1640,1360.0,1640.0,8.02
535949ee-f28d-4a28-b81b-6a7bda16abc4,0.18375922640842815,7,3,4,679x1219,679.0,1219.0,5.29
3ec78367-98a5-4384-9a17-52a5507db851,0.18314051674472184,3,2,1,1200x1760,1200.0,1760.0,15.69
1bd5e98e-e33f-4e86-b6d3-ca5b056ea387,0.18258890951203607,4,2,2,752x1028,752.0,1028.0,9.09
f1bee78b-91ca-4b72-8b91-0bb7bf1a3589,0.1825558795133515,5,2,3,792x1408,792.0,1408.0,4.43
5b923cc1-3989-4901-90c7-23b193810fbc,0.18196668770962923,7,4,3,670x1155,670.0,1155.0,10.05
5c18c1bc-d6e7-46b3-8649-b0c752571c5b,0.18037860973328146,8,5,3,804x1500,804.0,1500.0,13.46
c5a852f9-dba9-4a00-a901-d2ef9cf87da5,0.1799419466100685,5,3,2,360x480,360.0,480.0,17.57
535b5148-3787-4a83-8af0-0cddad634d61,0.17712798002600602,11,8,3,950x1231,950.0,1231.0,16.96
753db105-c228-476b-87b4-8bdf22be1b22,0.17513196572692222,5,2,3,1440x2496,1440.0,2496.0,10.38
df5572fd-c450-4ea4-b9c9-5b55713dc931,0.17499952750345849,4,2,2,623x1224,623.0,1224.0,15.77
eea1e18f-1586-4dca-82f9-29cf8f10b140,0.17479451214212927,5,2,3,1080x1920,1080.0,1920.0,3.81
1a9b1060-6f07-4a56-a4e1-1c8824fbafbf,0.17412867523541675,6,3,3,480x848,480.0,848.0,16.17
0f5852e3-8597-4846-b694-d8cddd70a30a,0.1713267674485354,5,2,3,669x802,669.0,802.0,7.37
a7c77bc7-45fd-47a1-ac5a-6129e6e7b826,0.17067602233728393,5,4,1,1080x1920,1080.0,1920.0,6.92
270cf00a-687e-47d8-bb74-bf8bc52f3d58,0.1703251072716617,6,3,3,1080x1920,1080.0,1920.0,3.91
89396197-7f4e-4253-a211-a82a54895982,0.16894257339662397,9,3,6,784x1276,784.0,1276.0,26.04
f035c668-6460-4a66-a21e-2e4c0f01683d,0.16819617684151536,5,2,3,784x1393,784.0,1393.0,10.35
b1365702-9eec-441a-94e7-0bc3a8611f94,0.1678298478815147,4,2,2,1470x2030,1470.0,2030.0,16.55
bab3d69f-dad4-407c-97aa-88998ebc6627,0.16731235499939953,5,2,3,1248x1752,1248.0,1752.0,13.9
7963a530-3e11-4bfe-ad8d-554326fe921d,0.16602923014610693,4,2,2,974x1150,974.0,1150.0,13.35
12f16edd-81d6-4b99-bc2a-9fb1699a251d,0.165159714027391,4,2,2,898x1600,898.0,1600.0,16.94
cb1d0c0b-41bc-454f-9f89-13af6bf6dcf7,0.16382535232607187,5,1,4,1464x2136,1464.0,2136.0,6.78
3b0751da-fdc4-4f3c-a86d-7d1a2e518655,0.16342243186582808,2,1,1,900x1600,900.0,1600.0,21.15
22a635ce-db83-4109-9466-7dd2a00aa92e,0.1602254763172243,5,4,1,1080x1920,1080.0,1920.0,10.11
74548f0e-99e0-457e-831f-7e150f5cae3f,0.15946102755079342,5,1,4,722x1021,722.0,1021.0,6.89
e939ec7e-5bcb-4c5b-b4d3-78d0e3ffc797,0.15932118928874253,5,1,4,920x1664,920.0,1664.0,7.93
d87c8deb-e291-4a67-8183-f20b372c15eb,0.1592725534526019,5,2,3,1034x1632,1034.0,1632.0,13.1
fffb735e-5715-4f92-8dbe-f2bf415f3ac5,0.15910423503767016,6,4,2,1064x1809,1064.0,1809.0,15.45
6c14fed6-ebbd-4eb2-b425-edf9dcc0dc86,0.15897974516146102,5,2,3,1080x1920,1080.0,1920.0,9.52
8cff006c-2362-45b9-b7f8-4ea239d8bba3,0.158329837645814,5,2,3,1008x1792,1008.0,1792.0,17.35
28322a86-2523-44f9-bf07-87c768c2c4d5,0.1577312375135474,5,3,2,1008x1792,1008.0,1792.0,8.57
1106673b-0c49-44c4-9ccf-553335920551,0.15768254566949966,5,2,3,624x826,624.0,826.0,8.92
9cc73004-016a-4c9e-8422-25d19e67149d,0.15653003704198573,5,1,4,792x1408,792.0,1408.0,16.01
776d5572-9bd2-42fc-96b6-0408a1a0ac3e,0.15538882074908475,4,2,2,496x496,496.0,496.0,14.22
c418fdc0-44dd-47ef-9b1e-1f903fb5d8d7,0.15465497971683426,5,2,3,549x1062,549.0,1062.0,5.7
8c8cff68-66ae-4381-b3bc-457d5666ef46,0.15462712340375562,7,3,4,425x759,425.0,759.0,18.48
b11eb4c2-b9e5-4f55-a55c-e3d939847df8,0.15272229670393178,5,2,3,1728x3072,1728.0,3072.0,5.76
1c860ce3-0d62-4759-bbd1-003fe5f286e0,0.15174709095859212,5,3,2,832x1168,832.0,1168.0,31.89
f1fc7dd1-50de-43cd-ba1e-19a85d0b7f35,0.15130432915368483,5,2,3,1233x947,1233.0,947.0,11.49
3b51b1ed-322c-44ea-bc21-24faa69b1348,0.14961217347659173,4,2,2,1710x1290,1710.0,1290.0,6.18
2a96b205-8001-4ea4-b43f-0a8b7f23c547,0.14812657661429177,5,2,3,744x1325,744.0,1325.0,36.57
f7730dbc-43bd-4675-ad31-c7c1e5f06104,0.14502746927052518,5,3,2,960x1706,960.0,1706.0,7.72
e8db0a0b-0b7f-4cf5-aba1-8af65eb1e455,0.14323267511508303,5,2,3,1120x1680,1120.0,1680.0,19.67
223f67b4-92ea-42a0-ad4b-5f46c9bd6792,0.14312753076966792,5,2,3,1008x1323,1008.0,1323.0,9.39
b9899e3e-6af9-4967-8cf6-1a97602243ef,0.14287501171565245,5,2,3,816x1418,816.0,1418.0,11.61
b86086c7-f3e5-4d80-ba71-65c8cc1f66ec,0.14174673793917367,4,2,2,1080x1920,1080.0,1920.0,7.77
ac45a2b6-5a24-47ec-b015-4deb20b71e80,0.1407711243118571,4,2,2,1080x1920,1080.0,1920.0,9.98
c8c4ccf0-75a3-4a1a-8c18-9568775e1d23,0.1404346812878788,3,2,1,840x1547,840.0,1547.0,9.76
eb7aaac7-9da8-4ddb-97f6-2eb146287e35,0.1397927663025357,5,3,2,1453x1183,1453.0,1183.0,12.03
60925e3b-afe8-4fbb-9221-0494c84ecd0d,0.13926993571142587,5,3,2,1008x1760,1008.0,1760.0,6.18
595a1fbd-7234-41a6-b2ac-6fb12fcff5e1,0.1386465116822448,5,3,2,1044x1732,1044.0,1732.0,5.98
279210b3-c317-41ea-97b9-62bcff8f2f87,0.13827680819705118,4,2,2,1080x1920,1080.0,1920.0,11.82
3a27498f-8d77-432c-923e-889ed23ffca4,0.13768000010760081,5,1,4,1632x936,1632.0,936.0,10.46
3473edb0-978b-4325-aa0d-0781547ea2b5,0.13667107766919817,5,2,3,1171x1616,1171.0,1616.0,7.63
b7fa34c0-ae6c-47eb-bc61-d29f7c6fb4e0,0.13627337767520287,5,2,3,936x1664,936.0,1664.0,29.88
3e79d1a5-a160-498c-a754-e8f08252a116,0.13464861842004916,5,3,2,936x1664,936.0,1664.0,9.95
56a0f9a9-3cb9-4d26-a9b6-d9ac5cf1c71d,0.1346484439157755,5,3,2,1728x3072,1728.0,3072.0,5.53
55f461ae-b1f7-4ce5-95a5-49b58c7128d4,0.1336181021230041,4,3,1,1920x1080,1920.0,1080.0,19.08
9d214e1d-5dba-4afe-a160-83931cb25868,0.1328845937424422,5,2,3,1152x1920,1152.0,1920.0,8.57
9e0c4851-3344-46f4-929b-4b1a8aa5e7b4,0.13284261279770118,4,1,3,780x1384,780.0,1384.0,19.95
92673b1a-0bf5-42a0-9f12-bd32247e6395,0.13134144281458618,5,2,3,720x1280,720.0,1280.0,17.05
0452d596-3bf1-41fa-a7df-60b5be8db69f,0.12491865385453858,4,2,2,970x1528,970.0,1528.0,13.29
d10b05f3-04e3-42bc-872a-21f724d82ee2,0.12422408821933138,5,3,2,2016x1080,2016.0,1080.0,9.77
80a96706-f7db-4ede-90b0-2d16afe1e655,0.12317755342455022,5,2,3,600x1062,600.0,1062.0,5.89
3f3d4326-5e39-4900-a7f2-67fb07a0d7eb,0.12235244569364603,5,3,2,1416x1584,1416.0,1584.0,8.04
2ecceed8-0c74-4781-9584-fb18b6cee445,0.12196441879348202,3,2,1,840x1493,840.0,1493.0,18.32
21307349-3b3a-4631-bd48-843313961251,0.12143263374487213,4,2,2,1080x1920,1080.0,1920.0,9.94
ddd5fd8b-ddd1-48f8-b9b5-166de545ae54,0.12143254921465448,4,2,2,1080x1920,1080.0,1920.0,15.8
d5b1b410-79f3-4291-b705-30c9c105dabb,0.12115850276495747,5,2,3,720x1280,720.0,1280.0,10.08
62fab672-47e9-4712-9e79-451befc137a5,0.1211359784848862,4,2,2,990x1560,990.0,1560.0,9.55
38c2af2b-9362-4467-942c-6b678f0d5951,0.12027846759718527,7,3,4,1714x2714,1714.0,2714.0,7.89
4442ddfd-ba4b-4f40-8d94-915a88fcd96a,0.1192809545613755,4,3,1,1080x1920,1080.0,1920.0,11.07
e1729be1-b7b8-4452-a3fe-4c87adb6b82f,0.11892713311142496,4,2,2,930x1652,930.0,1652.0,10.14
73b24141-cd75-471b-abf5-af19bcb22a96,0.11802844687599391,5,3,2,486x714,486.0,714.0,27.77
33620ac6-2d65-4253-92d2-abe79171b283,0.11667781913112336,5,3,2,320x568,320.0,568.0,6.29
a22c600c-cc24-4ca4-a11b-a6bc0c15781d,0.11645465803434539,5,3,2,814x1405,814.0,1405.0,7.53
4f598530-6661-4784-aac9-d43ff6f6a16a,0.11633887039198378,5,3,2,1008x1792,1008.0,1792.0,8.36
6a09d463-2bed-4bb3-a0a1-11b55f0e2ecf,0.1160432884056049,4,1,3,1080x1920,1080.0,1920.0,16.94
8d276e0c-e156-42af-a0d1-a878c9d9c2d6,0.11558503225169892,4,3,1,1290x1710,1290.0,1710.0,12.56
ccca403b-ebeb-4783-9fba-e70b1d4bb8f7,0.11525546768336475,5,3,2,1416x1584,1416.0,1584.0,7.01
93186f0c-66c7-4c9e-9ecb-43d0a72c78de,0.11252289852119596,5,3,2,720x1277,720.0,1277.0,13.02
cb73ad2c-5541-44bb-9f83-101037606811,0.11177267475200842,5,2,3,936x1664,936.0,1664.0,16.59
fe7822e8-a18c-435d-8faa-6285921e172d,0.11099102059776284,5,2,3,1080x1920,1080.0,1920.0,14.8
8c72faaf-8b26-496c-8248-eea7511e4e47,0.11046551103728804,6,3,3,1078x1918,1078.0,1918.0,9.55
1aa9ab6f-5bb3-4171-a0e5-f15332f44072,0.10866309064222404,5,3,2,1080x1920,1080.0,1920.0,11.89
77eb8911-1a36-485e-ac9d-dd03d4ac7567,0.10823976970598118,5,3,2,822x1158,822.0,1158.0,5.95
347346e7-8de9-456f-a216-0a4abc3971f8,0.1072804781156525,5,2,3,1104x1496,1104.0,1496.0,10.02
917c7f59-d156-46f3-b83f-043871ca6071,0.10720863988228706,5,2,3,763x1337,763.0,1337.0,10.21
552e12e0-9c33-463a-b714-fc3543cd8f4a,0.10625386611978732,8,5,3,1245x1630,1245.0,1630.0,12.46
f340098f-83ba-4940-a1a2-1f58a5cb6567,0.10621590909211567,6,5,1,573x1045,573.0,1045.0,12.82
23663ee0-b5a1-472b-9bf1-99c19f8b5b07,0.10449105591144486,5,1,4,2160x3840,2160.0,3840.0,3.55
fcb8c08f-8f64-4fb6-90ad-80e43ebc6b8f,0.10342427339607439,4,2,2,990x1760,990.0,1760.0,9.78
ad6727ce-b0ed-4ffc-b44d-7f30f1261686,0.10317396075470227,5,3,2,480x848,480.0,848.0,5.4
808c77da-efe9-4fb6-adc3-5af1f34cd134,0.1027145355521296,5,2,3,1184x1197,1184.0,1197.0,5.28
36f5b922-f91c-4e9c-9d16-385490dc4764,0.10193394903418436,5,4,1,1077x2013,1077.0,2013.0,14.59
0334d1b6-c547-45d7-8b36-b90befeafeb7,0.10020089047919785,4,1,3,1230x1020,1230.0,1020.0,19.37
48f4d193-eab4-4b77-9bf2-6de56b3c3223,0.10015496854025392,5,4,1,1248x1752,1248.0,1752.0,8.65
1e92f1b1-e7cf-47af-bbfc-76fd56640c2c,0.0996378468946525,4,3,1,900x1600,900.0,1600.0,17.62
5b723c15-7fbd-43d1-998d-71e0ce67a0ca,0.0992955130128192,5,3,2,717x1277,717.0,1277.0,12.56
7690c356-bbce-4ed2-8e74-6ccebe6cf11f,0.09842158355396076,4,2,2,1350x2400,1350.0,2400.0,4.02
5fe6ad48-c123-478b-8fe2-59cb08f9d335,0.09729391097677542,2,1,1,1620x2880,1620.0,2880.0,10.1
0b940f58-b849-4305-8325-c4fe3af85d19,0.0969619789305781,4,2,2,1110x1230,1110.0,1230.0,8.19
5e6a5806-e7a8-42d5-8efd-47956fa0beab,0.09645431760548212,4,2,2,720x1280,720.0,1280.0,6.14
4c43c3ee-3b15-4770-9db2-6075e9eb9cf5,0.09535565809205009,5,2,3,1416x1584,1416.0,1584.0,15.91
ec5d7169-be94-4a50-8be6-d524e780c0ac,0.09499532806134445,5,3,2,1080x1920,1080.0,1920.0,14.56
0a96b1fb-5ab4-48f5-8d67-debd76937aaA,0.09416149244139321,6,3,3,1364x1478,1364.0,1478.0,8.65
977b89aa-eb50-4573-ac08-776f59c5358d,0.09218565562431319,5,3,2,845x1536,845.0,1536.0,6.66
b606c056-2be7-46a6-b5f7-9aeff523f1e9,0.09218512053658784,7,3,4,1080x1920,1080.0,1920.0,7.03
ca4e2454-7f0d-4d05-b4df-cf4359040715,0.09178057148833468,5,3,2,1584x2816,1584.0,2816.0,9.44
84278c95-8dcf-48c2-8e59-41831541579c,0.09176150657812078,4,2,2,1080x1920,1080.0,1920.0,14.37
f700eda9-c437-40c4-94ce-7390d9f50297,0.09107816613523828,5,2,3,840x1491,840.0,1491.0,21.3
b1269069-3818-4ee1-af15-a3e9d1addaa9,0.08899068591810777,5,2,3,1080x1920,1080.0,1920.0,13.01
dc2f9579-f619-4322-8a43-e2204485a935,0.08867617084787476,5,3,2,720x1277,720.0,1277.0,16.66
9c1c967c-cd5d-49df-8ea1-3264b3bc644b,0.08840939153439153,2,1,1,1080x1920,1080.0,1920.0,12.35
0328c4c1-5987-4e73-b5ef-fb0195efee76,0.08826667953506188,5,4,1,960x1706,960.0,1706.0,4.14
c4bcf9d4-e464-4e4e-9e43-79507c3ebc92,0.08692908796847021,6,2,4,820x1286,820.0,1286.0,20.46
b000a50d-e5a9-4293-a58c-af51b13177a6,0.08626324208610331,5,3,2,997x1165,997.0,1165.0,15.11
f28e319c-1f5a-45c1-b0c4-83561c04f9fc,0.0858038854408419,4,1,3,930x1652,930.0,1652.0,5.4
34651747-ba54-43e6-9671-3009743db725,0.08477742507171808,5,2,3,859x1530,859.0,1530.0,11.71
61715ed5-aaf2-4704-befa-9be8933398a7,0.08414716847891064,5,3,2,907x1613,907.0,1613.0,14.76
63d29767-85d7-45fe-a4ba-e91965cc08a0,0.08198772109728485,5,2,3,1080x1920,1080.0,1920.0,17.05
b5133935-a74f-4043-9b64-5ea51237e204,0.080210884882892,5,2,3,926x1526,926.0,1526.0,4.39
6f67cd73-7c09-412e-920f-caaeac4b4394,0.07971174330984551,5,2,3,848x1529,848.0,1529.0,11.27
b535294d-78ce-4693-8584-d21ee7a5b5e4,0.07923046736627036,5,1,4,1008x1792,1008.0,1792.0,18.47
bb1c9ee4-0a08-4d68-9ddd-b8f173281c94,0.07791141401551993,7,2,5,1200x1800,1200.0,1800.0,10.48
6d5d7588-1236-4f23-b924-48d5b07921e9,0.0758421164986289,3,2,1,1336x1448,1336.0,1448.0,8.16
812e0901-2a22-4adf-87c1-f1b8b550181f,0.07151940430829172,5,4,1,504x768,504.0,768.0,8.86
7cdbdd0b-32c8-4ac8-a8cc-950cf0d335bd,0.07107955285678698,5,3,2,1390x1421,1390.0,1421.0,5.19
34592a1a-8418-4228-b6ef-d1a5421fb706,0.06800075318838796,6,2,4,780x1360,780.0,1360.0,3.22
21461bc2-8fcd-409b-a912-40978a5dc1a1,0.06798467187133218,4,2,2,990x1760,990.0,1760.0,6.7
839f135a-23cf-44f7-804c-56c0bc761653,0.06327338174375774,5,2,3,864x1376,864.0,1376.0,17.72
cca7697b-635a-40c7-aa93-6802b2b4bdf5,0.06132981940418589,5,3,2,720x1280,720.0,1280.0,14.66
c28d6906-161c-4f86-88ad-df1292c00c4b,0.06113404719313136,8,6,2,1130x1620,1130.0,1620.0,12.7
82e690ad-b972-4a1d-90e2-efe750b2e73d,0.05891438207183223,5,3,2,1248x1752,1248.0,1752.0,14.58
880320cc-4e31-424b-a5bc-75d34fd6f562,0.0574107026847436,5,3,2,1080x1920,1080.0,1920.0,11.83
bbd796c3-d1cb-426d-8337-70cbee634d4a,0.05703081785706393,3,2,1,1276x1861,1276.0,1861.0,7.28
4ec62261-e7a6-432f-b25b-f9753db728ab,0.055820358074114756,5,2,3,1080x1920,1080.0,1920.0,13.53
c42e78e4-fd10-418e-a4df-8e03fc34038b,0.05508921374245865,5,2,3,1096x1482,1096.0,1482.0,13.35
1dd4b443-ab14-4863-ab4b-0cd3c46f00e8,0.0529709431393093,5,2,3,1080x1920,1080.0,1920.0,17.29
f434ae6e-964a-4c6e-aec6-488399584c45,0.05099978838575492,5,2,3,1248x1752,1248.0,1752.0,8.49
269601ad-565f-42d3-8633-aa5f5721ea17,0.049731320790418775,2,1,1,1032x628,1032.0,628.0,8.38
3378a094-5df8-41f6-937e-bdfe82c724cc,0.04866248465854284,4,2,2,990x1760,990.0,1760.0,4.67
be9c37d0-7741-49e0-a012-1ed3a141129e,0.0478722952608519,4,2,2,1080x1920,1080.0,1920.0,13.13
e9dba5a9-8ef2-4b20-856c-01f8ce4e3acf,0.04713045869678241,5,3,2,1008x1736,1008.0,1736.0,17.22
0b2d82ba-2874-45e0-9e70-782edbcbec6A,0.046326578390057604,5,2,3,891x1293,891.0,1293.0,7.42
bfc45dc7-deff-4ced-a8a8-84d319a17fab,0.046131241262852056,3,2,1,1080x1920,1080.0,1920.0,2.11
ceadb506-ce2f-4297-b6ba-780bd16fff5d,0.04530529277055408,5,2,3,1080x1920,1080.0,1920.0,11.96
737b7532-f550-4af0-9e4f-903d6cb3927b,0.04445159056108689,5,3,2,1080x1920,1080.0,1920.0,9.02
48ef3c0f-c777-43fa-9622-3f6058617210,0.043622598964977555,5,3,2,1026x1690,1026.0,1690.0,7.29
ed4c496a-63bf-48b2-b088-0d0223777edf,0.04357908675510425,5,3,2,936x1344,936.0,1344.0,7.94
56ed5139-e732-417a-be0f-af1bd88461e2,0.0430447832113181,2,1,1,1600x900,1600.0,900.0,11.69
42d2598b-b377-4b3d-a285-01038f0ec796,0.04107379324853153,5,2,3,478x853,478.0,853.0,13.83
5780cf06-4e3b-4595-bf43-096d6642ef61,0.04093584516450052,5,4,1,1080x1920,1080.0,1920.0,11.47
3b1e4347-4346-44e3-9876-34c2fc196abd,0.038120178266598505,5,2,3,782x1398,782.0,1398.0,3.3
163dd0e6-0dfa-4a7a-8856-4fa4f42d96b3,0.037940646483217065,5,2,3,1080x1920,1080.0,1920.0,7.93
cfbe57e1-0087-4b0a-8912-d03959da360e,0.03740853508501542,5,3,2,1248x1752,1248.0,1752.0,15.23
2495a393-ffc7-470e-bba1-ed4562f354b3,0.03706885677078337,3,2,1,360x640,360.0,640.0,18.02
256196c7-0c8e-409d-a46f-4cb03e9fafba,0.036332675603157887,5,2,3,1128x1538,1128.0,1538.0,22.45
0700ff19-46be-4ba8-9462-5638c83c8783,0.03597074982949193,5,2,3,1048x1552,1048.0,1552.0,13.74
0df9d8d2-dbfb-4448-934c-30e241c45f9B,0.03441024109915044,3,1,2,960x1707,960.0,1707.0,10.93
6df0d156-456a-46e4-8bed-1b1c71fb7e4c,0.033154167950590965,4,2,2,1830x2670,1830.0,2670.0,5.99
96242e26-0f9f-43c4-b4eb-c3bc2478f7df,0.03240540084039119,6,4,2,900x1600,900.0,1600.0,12.66
5c48470d-59e1-4070-8fb2-a1b6eb44dc41,0.03213237546597431,4,3,1,1080x1920,1080.0,1920.0,8.57
64e12021-dd4c-4518-8570-a4e870b2f55a,0.031446751093048876,5,3,2,840x1491,840.0,1491.0,8.38
b5480a5d-e929-4f74-9a0d-e14514bfd02A,0.030559625559625558,2,1,1,900x1600,900.0,1600.0,4.87
04a0e9f5-7f95-4529-b111-a7085eeb0794,0.029694086034284948,5,4,1,960x1706,960.0,1706.0,13.25
50c784a3-815b-485d-ae30-982b51319878,0.028981286306286387,5,3,2,1126x1885,1126.0,1885.0,3.92
41fb966b-0cbf-4f0a-a356-67115eaa6d9c,0.028724982823970985,4,1,3,810x1440,810.0,1440.0,9.28
60d39f72-7d4e-42c7-b316-b6a7d5e35562,0.02824537646280289,5,3,2,1048x1552,1048.0,1552.0,11.81
60a8036e-9c04-4191-b8c5-8b6456eb964B,0.027523644766477364,2,1,1,900x1600,900.0,1600.0,4.86
a77126a8-f4c7-4ee7-9b60-f9184a693aa7,0.027200811141784298,5,2,3,936x1632,936.0,1632.0,5.5
5078046c-eaec-4b20-8dcc-9c71ff840112,0.025796878925604498,5,3,2,1872x3328,1872.0,3328.0,11.55
8f213881-320c-4649-b790-689368626844,0.0256224637518521,4,3,1,1209x1710,1209.0,1710.0,11.78
bdbb48f8-3702-4765-8c56-ae152bb9ab8d,0.025610192505055765,7,2,5,823x1463,823.0,1463.0,5.13
618d77e0-4905-4df6-98c6-6c54c9414ec8,0.023653073923034024,3,2,1,1080x1920,1080.0,1920.0,13.31
df435533-c4e9-4ea3-8b58-0ece608fc48a,0.02274945579292613,4,3,1,1080x1456,1080.0,1456.0,13.71
4b644241-cd0c-431a-b5f2-3795bc61f921,0.019362645412184055,4,2,2,900x1600,900.0,1600.0,17.06
3f041198-2570-46a4-bb5f-99ed8556ac14,0.018431647087908447,5,4,1,1080x1920,1080.0,1920.0,6.08
dec35f61-501c-4650-b416-6f60f33802e7,0.017942620599477998,3,2,1,1240x1427,1240.0,1427.0,7.18
a83c0365-1800-49e5-8825-cc547a6418d7,0.01696264050447029,4,2,2,954x1696,954.0,1696.0,9.36
165b9af1-c959-49f3-90a9-bb7ccb1c5383,0.016615555923229122,4,3,1,1040x1460,1040.0,1460.0,17.29
b5480a5d-e929-4f74-9a0d-e14514bfd02B,0.016275793639803523,3,1,2,840x1493,840.0,1493.0,3.7
51a8d009-580e-48fd-b21d-e7e54bdc138d,0.01553704213948927,6,4,2,1320x1180,1320.0,1180.0,12.55
